利润率,记录数,制造商,产品名称,利润,发货日期,国家,地区,城市,子类别,客户名称,折扣,数量,省/自治区,类别,细分,订单 Id,订单日期,邮寄方式,销售额
0.12,1,Smead,"Smead 文件夹标签, 红色",10.0,2015/10/24,中国,华东,滕州,标签,丁武,0.0,2,山东,办公用品,消费者,CN-2015-2244327,2015/10/18,标准级,81.0
0.43,1,Smead,"Smead 可去除的标签, 可调",34.0,2016/7/20,中国,华东,苏州,标签,邱升,0.0,2,江苏,办公用品,消费者,CN-2016-1658434,2016/7/13,标准级,78.0
0.02,1,Harbour Creations,"Harbour Creations 合法证物标签, 白色",2.0,2018/8/14,中国,华东,九江,标签,涂伟,0.0,2,江西,办公用品,消费者,CN-2018-2396269,2018/8/10,标准级,102.0
0.23,1,Fiskars,"Fiskars 剪刀, 工业",53.0,2015/5/29,中国,华东,上海,用品,方蔓楚,0.0,2,上海,办公用品,消费者,CN-2015-5739201,2015/5/25,标准级,231.0
0.06,1,Stiletto,"Stiletto 修剪器, 锯齿状",22.0,2018/12/11,中国,华东,巢湖,用品,邓惠,0.0,2,安徽,办公用品,消费者,CN-2018-4853457,2018/12/4,标准级,368.0
0.44,1,Elite,"Elite 开信刀, 工业",119.0,2016/5/27,中国,华东,滁州,用品,孙诚,0.0,2,安徽,办公用品,消费者,CN-2016-2396895,2016/5/22,标准级,270.0
0.39,1,Fiskars,"Fiskars 开信刀, 钢",99.0,2016/2/26,中国,华东,平度,用品,罗霖,0.0,2,山东,办公用品,消费者,CN-2016-4497265,2016/2/22,标准级,255.0
0.11,1,Acme,"Acme 剪刀, 蓝色",26.0,2015/11/16,中国,华东,滕州,用品,范刚,0.0,2,山东,办公用品,消费者,US-2015-1498954,2015/11/11,标准级,237.0
0.06,1,Fiskars,"Fiskars 尺子, 蓝色",8.0,2016/5/24,中国,华东,青州,用品,陶博,0.0,2,山东,办公用品,消费者,CN-2016-2210906,2016/5/17,标准级,135.0
0.15,1,Stiletto,"Stiletto 尺子, 锯齿状",16.0,2018/1/8,中国,华东,龙口,用品,袁康,0.0,2,山东,办公用品,消费者,CN-2018-1267778,2018/1/2,标准级,108.0
0.15,1,Stiletto,"Stiletto 剪刀, 钢",32.0,2018/10/22,中国,华东,南昌,用品,田丹,0.0,2,江西,办公用品,消费者,CN-2018-3640405,2018/10/17,标准级,215.0
0.16,1,Acme,"Acme 美工刀, 工业",59.0,2017/6/14,中国,华东,萍乡,用品,卢淑芳,0.0,2,江西,办公用品,消费者,CN-2017-2698139,2017/6/10,标准级,368.0
0.06,1,Stiletto,"Stiletto 修剪器, 锯齿状",22.0,2017/9/17,中国,华东,萍乡,用品,巩荷,0.0,2,江西,办公用品,消费者,US-2017-4940133,2017/9/13,标准级,368.0
0.29,1,Advantus,"Advantus 回形针, 金属",38.0,2017/5/28,中国,华东,上海,系固件,吕欢悦,0.0,2,上海,办公用品,消费者,CN-2017-2018203,2017/5/21,标准级,131.0
0.26,1,Stockwell,"Stockwell 图钉, 金属",32.0,2017/4/6,中国,华东,上海,系固件,程根基,0.0,2,上海,办公用品,消费者,CN-2017-4875771,2017/4/1,标准级,124.0
0.3,1,Stockwell,"Stockwell 夹子, 混合尺寸",46.0,2017/11/19,中国,华东,文登,系固件,李莲,0.0,2,山东,办公用品,消费者,CN-2017-5763224,2017/11/14,标准级,156.0
0.02,1,Stockwell,"Stockwell 橡皮筋, 金属",3.0,2017/5/14,中国,华东,济南,系固件,柯强,0.0,2,山东,办公用品,消费者,US-2017-5720978,2017/5/10,标准级,155.0
0.2,1,Accos,"Accos 按钉, 整包",27.0,2018/9/2,中国,华东,莱阳,系固件,施奇,0.0,2,山东,办公用品,消费者,US-2018-1172542,2018/8/27,标准级,136.0
0.04,1,OIC,"OIC 按钉, 整包",5.0,2018/8/7,中国,华东,漳州,系固件,徐虎,0.0,2,福建,办公用品,消费者,CN-2018-5106829,2018/8/1,标准级,139.0
0.21,1,OIC,"OIC 图钉, 整包",27.0,2017/1/2,中国,华东,石马,系固件,谭珊,0.0,2,福建,办公用品,消费者,US-2016-3550359,2016/12/28,标准级,131.0
0.38,1,Enermax,"Enermax 羊皮纸, 多色",59.0,2018/12/19,中国,华东,上海,纸张,薛强,0.0,2,上海,办公用品,消费者,CN-2018-4644475,2018/12/14,标准级,157.0
0.48,1,Eaton,"Eaton 羊皮纸, 优质",60.0,2016/12/31,中国,华东,德州,纸张,薛光,0.0,2,山东,办公用品,消费者,CN-2016-1017090,2016/12/27,标准级,126.0
0.34,1,施乐,"施乐 计划信息表, 回收",64.0,2018/11/22,中国,华东,潍坊,纸张,曾康,0.0,2,山东,办公用品,消费者,CN-2018-4998591,2018/11/18,标准级,189.0
0.15,1,SanDisk,"SanDisk 笔记本, 优质",42.0,2018/7/7,中国,华东,潍坊,纸张,邱荷,0.0,2,山东,办公用品,消费者,CN-2018-2918417,2018/7/3,标准级,278.0
0.12,1,施乐,"施乐 备忘录便条, 回收",15.0,2015/5/16,中国,华东,烟台,纸张,范刚,0.0,2,山东,办公用品,消费者,CN-2015-3981825,2015/5/12,标准级,125.0
0.27,1,SanDisk,"SanDisk 信纸, 多色",125.0,2018/5/17,中国,华东,扬州,纸张,邓姝,0.0,2,江苏,办公用品,消费者,CN-2018-4853457,2018/5/13,标准级,465.0
0.32,1,Green Bar,"Green Bar 信纸, 回收",144.0,2015/11/17,中国,华东,无锡,纸张,黄磊,0.0,2,江苏,办公用品,消费者,CN-2015-2298972,2015/11/12,标准级,451.0
0.2,1,BIC,"BIC 速写本, 混合尺寸",97.0,2018/6/13,中国,华东,青岛,美术,薛婷,0.0,2,山东,办公用品,消费者,CN-2018-1753680,2018/6/9,标准级,484.0
0.23,1,Sanford,"Sanford 画布, 金属",111.0,2017/5/21,中国,华东,萍乡,美术,巩光,0.0,2,江西,办公用品,消费者,CN-2017-1516102,2017/5/14,标准级,483.0
0.05,1,Boston,"Boston 速写本, 蓝色",23.0,2017/11/17,中国,华东,厦门,美术,邵鹏,0.0,2,福建,办公用品,消费者,CN-2017-5908054,2017/11/11,标准级,454.0
0.31,1,Boston,"Boston 钢笔, 混合尺寸",50.0,2017/4/16,中国,华东,洛阳,美术,田谙,0.0,2,福建,办公用品,消费者,CN-2017-3455141,2017/4/11,标准级,162.0
0.09,1,BIC,"BIC 钢笔, 整包",12.0,2017/7/18,中国,华东,莆田,美术,曾康,0.0,2,福建,办公用品,消费者,CN-2017-4190541,2017/7/12,标准级,136.0
0.18,1,Ibico,"Ibico 装订机盖, 回收",24.0,2018/9/22,中国,华东,合肥,装订机,邢毅,0.0,2,安徽,办公用品,消费者,CN-2018-2766233,2018/9/18,标准级,131.0
0.35,1,Avery,"Avery 装订机, 透明",40.0,2016/12/20,中国,华东,淮南,装订机,卢伟,0.0,2,安徽,办公用品,消费者,CN-2016-4759076,2016/12/16,标准级,115.0
0.32,1,Acco,"Acco 订书机, 透明",151.0,2018/12/20,中国,华东,蚌埠,装订机,徐菊,0.0,2,安徽,办公用品,消费者,US-2018-3429663,2018/12/16,标准级,472.0
0.18,1,Ibico,"Ibico 打孔机, 回收",52.0,2016/12/5,中国,华东,南麻,装订机,许辉,0.0,2,山东,办公用品,消费者,CN-2016-3813285,2016/11/29,标准级,288.0
0.02,1,Avery,"Avery 孔加固材料, 耐用",1.0,2017/8/13,中国,华东,即墨,装订机,苏涛,0.0,2,山东,办公用品,消费者,CN-2017-3351509,2017/8/8,标准级,55.0
0.19,1,Avery,"Avery 装订机盖, 回收",20.0,2017/5/14,中国,华东,济南,装订机,柯强,0.0,2,山东,办公用品,消费者,US-2017-5720978,2017/5/10,标准级,107.0
0.05,1,Avery,"Avery 打孔机, 实惠",13.0,2015/5/25,中国,华东,济南,装订机,邢立荣,0.0,2,山东,办公用品,消费者,CN-2015-5278891,2015/5/19,标准级,260.0
0.36,1,Cardinal,"Cardinal 打孔机, 耐用",102.0,2016/12/7,中国,华东,蒙阴,装订机,刘婵,0.0,2,山东,办公用品,消费者,CN-2016-3407073,2016/12/1,标准级,283.0
0.24,1,Wilson Jones,"Wilson Jones 孔加固材料, 实惠",10.0,2018/7/14,中国,华东,长清,装订机,雷菊,0.0,2,山东,办公用品,消费者,CN-2018-2595550,2018/7/9,标准级,42.0
0.28,1,Avery,"Avery 装订机盖, 耐用",33.0,2015/8/5,中国,华东,青岛,装订机,蔡梦,0.0,2,山东,办公用品,消费者,CN-2015-4757147,2015/7/30,标准级,117.0
0.23,1,Acco,"Acco 打孔机, 透明",63.0,2018/6/13,中国,华东,青岛,装订机,薛婷,0.0,2,山东,办公用品,消费者,CN-2018-1753680,2018/6/9,标准级,276.0
0.05,1,Avery,"Avery 打孔机, 回收",13.0,2018/12/15,中国,华东,青岛,装订机,韦锦,0.0,2,山东,办公用品,消费者,CN-2018-4121606,2018/12/11,标准级,263.0
0.18,1,Wilson Jones,"Wilson Jones 装订机盖, 回收",19.0,2017/3/19,中国,华东,龙口,装订机,任实,0.0,2,山东,办公用品,消费者,CN-2017-2048658,2017/3/15,标准级,108.0
0.43,1,Ames,"Ames 邮寄品, 红色",237.0,2017/11/18,中国,华东,上海,信封,钟立,0.0,3,上海,办公用品,消费者,CN-2017-1424056,2017/11/12,标准级,551.0
0.37,1,Jiffy,"Jiffy 马尼拉纸信封, 银色",147.0,2017/10/15,中国,华东,上海,信封,马荣,0.0,3,上海,办公用品,消费者,CN-2017-5373243,2017/10/11,标准级,398.0
0.13,1,GlobeWeis,"GlobeWeis 马尼拉纸信封, 回收",47.0,2016/10/10,中国,华东,宿州,信封,罗琼,0.0,3,安徽,办公用品,消费者,CN-2016-5525339,2016/10/6,标准级,367.0
0.2,1,Cameo,"Cameo 商业信封, 回收",44.0,2016/5/27,中国,华东,滁州,信封,孙诚,0.0,3,安徽,办公用品,消费者,CN-2016-2396895,2016/5/22,标准级,221.0
0.49,1,Cameo,"Cameo 局间信封, 回收",317.0,2017/10/11,中国,华东,寿光,信封,沈聪,0.0,3,山东,办公用品,消费者,CN-2017-2918417,2017/10/7,标准级,647.0
0.05,1,GlobeWeis,"GlobeWeis 外皮和封条, 回收",14.0,2017/10/11,中国,华东,寿光,信封,沈聪,0.0,3,山东,办公用品,消费者,CN-2017-2918417,2017/10/7,标准级,283.0
0.06,1,Jiffy,"Jiffy 局间信封, 红色",42.0,2017/11/19,中国,华东,文登,信封,李莲,0.0,3,山东,办公用品,消费者,CN-2017-5763224,2017/11/14,标准级,700.0
0.4,1,GlobeWeis,"GlobeWeis 邮寄品, 回收",209.0,2015/11/16,中国,华东,滕州,信封,范刚,0.0,3,山东,办公用品,消费者,US-2015-1498954,2015/11/11,标准级,523.0
0.43,1,Ames,"Ames 外皮和封条, 红色",134.0,2018/5/21,中国,华东,胶南,信封,葛彩,0.0,3,山东,办公用品,消费者,CN-2018-2373769,2018/5/15,标准级,311.0
0.02,1,Jiffy,"Jiffy 局间信封, 回收",13.0,2018/1/27,中国,华东,胶州,信封,孙诚,0.0,3,山东,办公用品,消费者,US-2018-5339863,2018/1/23,标准级,633.0
0.01,1,Ames,"Ames 搭扣信封, 银色",1.0,2017/3/8,中国,华东,青岛,信封,殷莲,0.0,3,山东,办公用品,消费者,CN-2017-3557528,2017/3/4,标准级,134.0
0.34,1,Jiffy,"Jiffy 商业信封, 银色",87.0,2018/8/26,中国,华东,青岛,信封,谭珊,0.0,3,山东,办公用品,消费者,CN-2018-3285234,2018/8/21,标准级,257.0
0.48,1,Cameo,"Cameo 邮寄品, 每套 50 个",256.0,2016/9/2,中国,华东,兴化,信封,沈彩,0.0,3,江苏,办公用品,消费者,CN-2016-2823186,2016/8/27,标准级,534.0
0.01,1,Cameo,"Cameo 搭扣信封, 回收",1.0,2017/6/11,中国,华东,启东,信封,黄磊,0.0,3,江苏,办公用品,消费者,CN-2017-4092793,2017/6/6,标准级,116.0
0.09,1,Cameo,"Cameo 外皮和封条, 每套 50 个",26.0,2017/11/15,中国,华东,常州,信封,贺伟,0.0,3,江苏,办公用品,消费者,US-2017-4764837,2017/11/8,标准级,294.0
0.13,1,Jiffy,"Jiffy 局间信封, 银色",89.0,2015/7/18,中国,华东,徐州,信封,冯青,0.0,3,江苏,办公用品,消费者,US-2015-2130965,2015/7/14,标准级,684.0
0.33,1,Cameo,"Cameo 局间信封, 银色",230.0,2015/2/25,中国,华东,苏州,信封,丁蔓楚,0.0,3,江苏,办公用品,消费者,CN-2015-2686699,2015/2/20,标准级,698.0
0.05,1,Kraft,"Kraft 马尼拉纸信封, 红色",21.0,2018/10/22,中国,华东,南昌,信封,田丹,0.0,3,江西,办公用品,消费者,CN-2018-3640405,2018/10/17,标准级,420.0
0.05,1,Kraft,"Kraft 马尼拉纸信封, 红色",21.0,2016/8/9,中国,华东,宁波,信封,严盛,0.0,3,浙江,办公用品,消费者,US-2016-3360468,2016/8/4,标准级,420.0
0.13,1,Jiffy,"Jiffy 局间信封, 银色",89.0,2017/8/25,中国,华东,椒江,信封,贺平,0.0,3,浙江,办公用品,消费者,US-2017-4752200,2017/8/21,标准级,684.0
0.49,1,Cameo,"Cameo 搭扣信封, 红色",89.0,2016/1/14,中国,华东,温岭,信封,常升,0.0,3,浙江,办公用品,消费者,CN-2016-4985754,2016/1/10,标准级,183.0
0.1,1,Ames,"Ames 马尼拉纸信封, 回收",33.0,2018/11/1,中国,华东,绍兴,信封,程欢悦,0.0,3,浙江,办公用品,消费者,US-2018-1047687,2018/10/27,标准级,329.0
0.26,1,Ames,"Ames 搭扣信封, 红色",39.0,2018/10/7,中国,华东,洛阳,信封,苏晒明,0.0,3,福建,办公用品,消费者,CN-2018-5486414,2018/10/3,标准级,150.0
0.23,1,Cuisinart,"Cuisinart 搅拌机, 白色",210.0,2017/9/28,中国,华东,蚌埠,器具,严强,0.0,3,安徽,办公用品,消费者,CN-2017-4896054,2017/9/24,标准级,912.0
0.16,1,Hamilton Beach,"Hamilton Beach 烤面包机, 银色",130.0,2016/6/12,中国,华东,安丘,器具,陈磊,0.0,3,山东,办公用品,消费者,CN-2016-3258425,2016/6/7,标准级,816.0
0.39,1,Cuisinart,"Cuisinart 烤面包机, 黑色",289.0,2016/10/9,中国,华东,日照,器具,付丽,0.0,3,山东,办公用品,消费者,CN-2016-1966706,2016/10/5,标准级,740.0
0.01,1,Rogers,"Rogers 文件车, 蓝色",20.0,2015/10/8,中国,华东,上海,收纳具,柯强,0.0,3,上海,办公用品,消费者,CN-2015-5897280,2015/10/4,标准级,1982.0
0.35,1,Fellowes,"Fellowes 文件夹, 单宽度",129.0,2016/8/13,中国,华东,合肥,收纳具,邓达侠,0.0,3,安徽,办公用品,消费者,CN-2016-5468349,2016/8/7,标准级,370.0
0.11,1,Eldon,"Eldon 文件车, 工业",197.0,2017/9/10,中国,华东,唐寨,收纳具,冯丽丽,0.0,3,安徽,办公用品,消费者,CN-2017-3834707,2017/9/6,标准级,1797.0
0.4,1,Eldon,"Eldon 文件车, 单宽度",716.0,2016/6/28,中国,华东,威海,收纳具,罗君,0.0,3,山东,办公用品,消费者,CN-2016-3132720,2016/6/23,标准级,1791.0
0.26,1,Tenex,"Tenex 搁板, 工业",200.0,2017/3/7,中国,华东,枣庄,收纳具,潘盛,0.0,3,山东,办公用品,消费者,CN-2017-1119011,2017/3/1,标准级,772.0
0.28,1,Eldon,"Eldon 搁板, 金属",186.0,2016/3/11,中国,华东,青岛,收纳具,佘升,0.0,3,山东,办公用品,消费者,US-2016-3436770,2016/3/7,标准级,665.0
0.3,1,Eldon,"Eldon 文件车, 蓝色",537.0,2018/8/12,中国,华东,高密,收纳具,潘盛,0.0,3,山东,办公用品,消费者,CN-2018-4836537,2018/8/5,标准级,1790.0
0.3,1,Rogers,"Rogers 搁板, 单宽度",261.0,2016/11/16,中国,华东,徐州,收纳具,贺平,0.0,3,江苏,办公用品,消费者,CN-2016-3415334,2016/11/10,标准级,870.0
0.23,1,Smead,"Smead 锁柜, 工业",640.0,2015/11/17,中国,华东,无锡,收纳具,黄磊,0.0,3,江苏,办公用品,消费者,CN-2015-2298972,2015/11/12,标准级,2785.0
0.26,1,Tenex,"Tenex 搁板, 工业",200.0,2018/6/18,中国,华东,南昌,收纳具,曾辉,0.0,3,江西,办公用品,消费者,CN-2018-1017090,2018/6/13,标准级,772.0
0.46,1,Fellowes,"Fellowes 搁板, 工业",375.0,2018/3/28,中国,华东,景德镇,收纳具,顾黎明,0.0,3,江西,办公用品,消费者,CN-2018-2548759,2018/3/24,标准级,816.0
0.3,1,Rogers,"Rogers 搁板, 单宽度",261.0,2015/5/29,中国,华东,兰溪,收纳具,巩光,0.0,3,浙江,办公用品,消费者,CN-2015-2281857,2015/5/24,标准级,870.0
0.05,1,Smead,"Smead 文件夹, 工业",12.0,2018/10/30,中国,华东,绍兴,收纳具,赵强,0.0,3,浙江,办公用品,消费者,CN-2018-2575295,2018/10/24,标准级,252.0
0.39,1,Tenex,"Tenex 盘, 金属",291.0,2017/9/24,中国,华东,衢州,收纳具,邵鹏,0.0,3,浙江,办公用品,消费者,CN-2017-1966017,2017/9/20,标准级,746.0
0.26,1,Tenex,"Tenex 搁板, 工业",200.0,2015/11/4,中国,华东,金华,收纳具,陶聪,0.0,3,浙江,办公用品,消费者,US-2015-2642546,2015/10/31,标准级,772.0
0.45,1,Novimex,"Novimex 文件夹标签, 可调",39.0,2016/7/3,中国,华东,上海,标签,蔡梦,0.0,3,上海,办公用品,消费者,CN-2016-2252147,2016/6/28,标准级,86.0
0.49,1,Smead,"Smead 圆形标签, 红色",46.0,2018/9/15,中国,华东,上海,标签,薛梦,0.0,3,上海,办公用品,消费者,CN-2018-1119011,2018/9/11,标准级,94.0
0.11,1,Avery,"Avery 有色标签, 可调",17.0,2018/8/17,中国,华东,胶南,标签,吕灵,0.0,3,山东,办公用品,消费者,CN-2018-4395048,2018/8/12,标准级,157.0
0.49,1,Hon,"Hon 运输标签, 耐用",81.0,2018/4/19,中国,华东,宝应,标签,陈虎,0.0,3,江苏,办公用品,消费者,CN-2018-4225447,2018/4/15,标准级,165.0
0.37,1,Novimex,"Novimex 圆形标签, 耐用",34.0,2018/4/19,中国,华东,宝应,标签,陈虎,0.0,3,江苏,办公用品,消费者,CN-2018-4225447,2018/4/15,标准级,93.0
0.03,1,Harbour Creations,"Harbour Creations 圆形标签, 耐用",3.0,2017/6/29,中国,华东,盐城,标签,康娇,0.0,3,江苏,办公用品,消费者,US-2017-1308033,2017/6/25,标准级,100.0
0.08,1,Avery,"Avery 运输标签, 可调",11.0,2015/5/29,中国,华东,南平,标签,林丹,0.0,3,福建,办公用品,消费者,CN-2015-5477816,2015/5/25,标准级,137.0
0.2,1,Harbour Creations,"Harbour Creations 运输标签, 红色",32.0,2016/8/24,中国,华东,泉州,标签,刘立,0.0,3,福建,办公用品,消费者,CN-2016-4595101,2016/8/20,标准级,158.0
0.1,1,Hon,"Hon 圆形标签, 可调",6.0,2016/10/25,中国,华东,邵武,标签,邓保,0.0,3,福建,办公用品,消费者,CN-2016-2234207,2016/10/19,标准级,64.0
0.43,1,Smead,"Smead 可去除的标签, 可调",50.0,2016/10/25,中国,华东,邵武,标签,邓保,0.0,3,福建,办公用品,消费者,CN-2016-2234207,2016/10/19,标准级,118.0
0.48,1,Stiletto,"Stiletto 剪刀, 锯齿状",136.0,2016/12/12,中国,华东,上海,用品,陶德伟,0.0,3,上海,办公用品,消费者,CN-2016-1455994,2016/12/6,标准级,284.0
0.05,1,Kleencut,"Kleencut 大剪刀, 锯齿状",30.0,2018/12/11,中国,华东,巢湖,用品,邓惠,0.0,3,安徽,办公用品,消费者,CN-2018-4853457,2018/12/4,标准级,609.0
0.04,1,Stiletto,"Stiletto 修剪器, 钢",24.0,2015/11/16,中国,华东,滕州,用品,范刚,0.0,3,山东,办公用品,消费者,US-2015-1498954,2015/11/11,标准级,590.0
0.26,1,Fiskars,"Fiskars 大剪刀, 工业",179.0,2017/3/25,中国,华东,洛阳,用品,薛娇,0.0,3,福建,办公用品,消费者,CN-2017-5033587,2017/3/21,标准级,690.0
0.18,1,OIC,"OIC 橡皮筋, 金属",43.0,2018/9/15,中国,华东,上海,系固件,薛梦,0.0,3,上海,办公用品,消费者,CN-2018-1119011,2018/9/11,标准级,241.0
0.29,1,Advantus,"Advantus 回形针, 金属",57.0,2015/8/12,中国,华东,上海,系固件,赵升,0.0,3,上海,办公用品,消费者,US-2015-2503468,2015/8/8,标准级,197.0
0.29,1,Advantus,"Advantus 回形针, 金属",57.0,2016/2/7,中国,华东,济宁,系固件,陈嫒,0.0,3,山东,办公用品,消费者,CN-2016-1501002,2016/2/3,标准级,197.0
0.48,1,Stockwell,"Stockwell 订书钉, 整包",72.0,2018/12/15,中国,华东,青岛,系固件,韦锦,0.0,3,山东,办公用品,消费者,CN-2018-4121606,2018/12/11,标准级,151.0
0.26,1,Stockwell,"Stockwell 图钉, 金属",48.0,2015/10/17,中国,华东,剑光,系固件,万冬露,0.0,3,江西,办公用品,消费者,CN-2015-4347325,2015/10/11,标准级,186.0
0.03,1,Advantus,"Advantus 橡皮筋, 金属",7.0,2018/11/1,中国,华东,厦门,系固件,贾伟,0.0,3,福建,办公用品,消费者,CN-2018-4015472,2018/10/26,标准级,234.0
0.38,1,施乐,"施乐 笔记本, 回收",139.0,2016/11/12,中国,华东,上海,纸张,肖保,0.0,3,上海,办公用品,消费者,CN-2016-4078386,2016/11/5,标准级,368.0
0.08,1,施乐,"施乐 信纸, 回收",50.0,2016/10/10,中国,华东,宿州,纸张,罗琼,0.0,3,安徽,办公用品,消费者,CN-2016-5525339,2016/10/6,标准级,628.0
0.38,1,SanDisk,"SanDisk 计划信息表, 多色",134.0,2017/6/26,中国,华东,无城,纸张,周康,0.0,3,安徽,办公用品,消费者,CN-2017-1619603,2017/6/21,标准级,353.0
0.27,1,SanDisk,"SanDisk 信纸, 多色",188.0,2016/12/20,中国,华东,淮南,纸张,卢伟,0.0,3,安徽,办公用品,消费者,CN-2016-4759076,2016/12/16,标准级,698.0
0.33,1,施乐,"施乐 羊皮纸, 优质",61.0,2015/6/10,中国,华东,淮南,纸张,夏光,0.0,3,安徽,办公用品,消费者,CN-2015-3409532,2015/6/6,标准级,186.0
0.02,1,施乐,"施乐 备忘录便条, 多色",4.0,2016/1/3,中国,华东,滁州,纸张,谭珊,0.0,3,安徽,办公用品,消费者,CN-2015-2298972,2015/12/28,标准级,209.0
0.21,1,Enermax,"Enermax 信纸, 每包 12 个",150.0,2017/5/30,中国,华东,济南,纸张,邱梦,0.0,3,山东,办公用品,消费者,US-2017-1815663,2017/5/26,标准级,717.0
0.11,1,Green Bar,"Green Bar 笔记本, 每包 12 个",52.0,2018/1/27,中国,华东,胶州,纸张,孙诚,0.0,3,山东,办公用品,消费者,US-2018-5339863,2018/1/23,标准级,475.0
0.44,1,SanDisk,"SanDisk 笔记本, 多色",192.0,2015/8/30,中国,华东,青岛,纸张,黄岱,0.0,3,山东,办公用品,消费者,CN-2015-3429663,2015/8/26,标准级,437.0
0.28,1,SanDisk,"SanDisk 令, 优质",117.0,2018/6/6,中国,华东,启东,纸张,毛刚,0.0,3,江苏,办公用品,消费者,US-2018-5495957,2018/6/2,标准级,417.0
0.26,1,Green Bar,"Green Bar 令, 优质",108.0,2016/8/25,中国,华东,苏州,纸张,万兰,0.0,3,江苏,办公用品,消费者,CN-2016-1511005,2016/8/18,标准级,417.0
0.21,1,Enermax,"Enermax 信纸, 每包 12 个",150.0,2017/5/13,中国,华东,苏州,纸张,王辉,0.0,3,江苏,办公用品,消费者,CN-2017-2766233,2017/5/7,标准级,717.0
0.31,1,SanDisk,"SanDisk 备忘录便条, 多色",80.0,2018/3/28,中国,华东,景德镇,纸张,顾黎明,0.0,3,江西,办公用品,消费者,CN-2018-2548759,2018/3/24,标准级,257.0
0.48,1,Green Bar,"Green Bar 令, 回收",199.0,2018/8/27,中国,华东,嘉兴,纸张,苏晒明,0.0,3,浙江,办公用品,消费者,US-2018-4687313,2018/8/22,标准级,415.0
0.33,1,施乐,"施乐 羊皮纸, 优质",61.0,2016/5/18,中国,华东,椒江,纸张,苏升,0.0,3,浙江,办公用品,消费者,CN-2016-1120887,2016/5/11,标准级,186.0
0.15,1,Eaton,"Eaton 羊皮纸, 每包 12 个",37.0,2017/8/25,中国,华东,椒江,纸张,贺平,0.0,3,浙江,办公用品,消费者,US-2017-4752200,2017/8/21,标准级,247.0
0.21,1,Enermax,"Enermax 备忘录便条, 回收",45.0,2017/9/16,中国,华东,晋江,纸张,田谙,0.0,3,福建,办公用品,消费者,CN-2017-2989159,2017/9/12,标准级,218.0
